,content
345,Today is the first Adult #safeguardingday21. Check out all the new @safeguardingire website and promotional material to mark the day. @AgeAction @DisabilityFed @CarersIreland @HSELive @ALONE_IRELAND https://t.co/kybMZXQ3Pq
346,"On #safeguardingday21 find out what adult abuse means and what you can do about it.
Safeguarding is – Everybody Preventing Adult Abuse

Safeguarding is – Services and People Together
https://t.co/CqTPs7j5eE
#AgeEquality"
347,@kildarelibrary @ArtsInCoKildare @creativeirl @DeptCulturelRL @LGMAIreland @KildareCoCo @ChambersIreland @Zurich @ChamberKildare @AgeFriendlyIrl @HealthyIreland @AgeAction What a beautiful thought provoking and inspirational documentary.  Emotionally connected to the A5 stories ❤️
348,@AgeAction @FriendofElderly https://t.co/WG2UAXx6ys
349,"@kildarelibrary @ArtsInCoKildare @creativeirl @DeptCulturelRL @LGMAIreland @KildareCoCo @ChambersIreland @Zurich @ChamberKildare @AgeFriendlyIrl @HealthyIreland @AgeAction That film and the entire project is, for me, the most uplifting, inspirarional, creative work of art to emerge from Covid. Thank you for sharing, and yes, as you promised,  for making my day. Bualadh bos. ❤"
350,"Today is #safeguardingday21 
What is Adult Safeguarding?
Safeguarding is – Upholding Our Rights

Safeguarding is – Respect for my Rights

Find out more https://t.co/8nS8OOWguu
#AgeEquality"
351,"If you need help we @NanoNaglePlace can refer you to this wonderful service supported by @AgeAction Care &amp; Repair @HsehealthW 

Let us know your details text us or call us if you feel you need a help. 0861746374 or email us 
Lanternproject@nanonagleplace.ie https://t.co/WYiwpv8dGJ"
352,"Listen back to Martha's interview with Nat O'Connor of @AgeAction about mortgage arrears in retirement.

https://t.co/xPXvGQNEKs"
353,"Up for recycling my babes, then the washing my plastic cups for the weekend and then to my folks which then afterwards see a match haven't seen in weeks. 
22.12km out of 65km completed 
#ageaction  #big65  #novemberchallenge https://t.co/Tb5Nw3mLzb"
354,"Up 4 housework and #Eternals with my Cineworld group and #NoTimeToDie for my favourite hot Romanian actor:  Flor Munteanu mmmmmm 
#ageaction  #big65  #novemberchallenge https://t.co/9RIKUhTQck"
355,"@AgeAction @JohnVOConnor Aren't @AgeAction and others largely funded by the state, which means you are no longer a Non Governmental Organisation

You can't possibly be non-governmental if you are being funded by the gov
Lets be honest your not going to bite the hand that feeds you
https://t.co/juri9PcfTx"
356,"Thanks for taking up the BIG 65Km Challenge for Age Action this November @JohnVOConnor.  You’re support in raising funds and awareness for our work is very much appreciated! 
https://t.co/POk4W5cEOc
#AgeEquality https://t.co/2kk7eqXVtk"
357,"For full details of this event goto https://t.co/bFtfBR9VrD
@AgeFriendlyIrl 

#AgeFriendlySligo #AgeFriendlyIreland #OlderPersonsCouncil #AgeAction #PositiveAging"
358,"What does this mean for the #StatePension ?
We've long argued for a #CostofAgeing study to be commissioned to inform #policies

https://t.co/Y8gV3eGZ7T 

#AgeEquality"
359,"When a government shuts down or restricts services no matter what the reason, they strike unnecessary fear into the hearts and minds of most people and especially the elderly.
Excepting in the most dire circumstances like a national disaster this should never be done.
@AgeAction https://t.co/iXAWbgq7w4"
360,"NEWS RELEASE: Call to support first-ever Adult Safeguarding Day this Friday #safeguardingday21

https://t.co/D1XOyF2mjd

@sarahmdonnelly1 @sarahlennon08 @AgeAction @alzheimersocirl @SageAdvocacy @SVP_Ireland @Safeguarding_ie @SafeguardingSe @HMcEntee @LouiseBpfi"
361,"As a member of the Coalition Against Hate Crime we support #InternationalDayForTolerance 
#AgeEquality https://t.co/Bu7UwAkjsH"
362,"Don't forget that your local #dlrCommunity centres &amp; facilities are back open!

All are subject to applicable public health guidance - see further details &amp; find out more about what's going in in your local facility here: https://t.co/Jj7OlGkxLb  

@AgeAction @AgeFriendlyIrl https://t.co/iIT0D6brbZ"
363,"Nursing Home Support Scheme - A reminder to join us for a free online talk - Wednesday 17th November at 19.30.  Register at https://t.co/OIZjC3IkL1  
@AgeAction @alzheimersocirl @NursingHomesIre @CarersIreland @ThirdAgeIreland @FriendofElderly @CareAllianceIrl https://t.co/J6RyIKpKIA"
364,"Terry Prone: Some of us want to be like Clint and remain in the saddle after 65 https://t.co/Wp5rueGzrL 
#AgeEquality"
365,@AgeLimerick @AgeFriendlyIrl @CarersIreland @CareAllianceIrl @Dochasnetwork @theILDN @NS_Partnership @ENCLUDEIreland @Activelink @centralremedial @Place_EE @EnableIreland @DisabilityFed @AgeAction @AgeTipperary @AsIAmIreland
366,@NursingHomesIre @IzNk1ng @DonnellyStephen @MaryButlerTD @MlMcNamaraTD @_ichr @AgeAction @Elders_defence @alzheimersocirl @irishgerontsoc @NHQI1 @hpscireland https://t.co/jbipgE8xPx
367,@Health_HIV2030 @CareChampions2 @NursingHomesIre @MaryButlerTD @Dr__Jude @SarahNiRoibin @schither @AgeAction @ronancollins7 @Sineadmcgar @1AnnieDillon @dementiaireland @SageAdvocacy @thejournal_ie @IT_HealthPlus @npsoIRL The nurses caring for our loved ones don’t need a vaccine passport to attend work but we do in order to visit our isolated loved ones. Who’s best interests does this decision serve?
368,@Health_HIV2030 @NursingHomesIre @MaryButlerTD @Dr__Jude @CareChampions2 @SarahNiRoibin @schither @AgeAction @ronancollins7 @Sineadmcgar @1AnnieDillon @dementiaireland @SageAdvocacy @thejournal_ie @IT_HealthPlus @npsoIRL Where did this come from. Is there a full link please?
369,"@Health_HIV2030 @NursingHomesIre @MaryButlerTD @Dr__Jude @CareChampions2 @SarahNiRoibin @schither @AgeAction @ronancollins7 @Sineadmcgar @1AnnieDillon @dementiaireland @SageAdvocacy @thejournal_ie @IT_HealthPlus @npsoIRL I would have thought exemptions on compassionate grounds should apply to everyone with a family member in a nursing home.
Vaccine passes are not temporary,
The vaccine does not stop transmission
Loss of social interaction will be detrimental to residents."
370,"@CareChampions2 @NHQI1 @AgeAction @ireland_voices @anewshack @griffinniamh @AilbheConneely @alzheimersocirl @IrishTimes @TheHardShoulder @thejournal_ie In light of the Brandon, grace case, Aras attracta, Leas cross, nothing will change without positive action in law.  https://t.co/8vFEIoHr8y"
371,From 15.11.21 visiting #NursingHomes updated guide https://t.co/AYZ5DBJJHK @NursingHomesIre @MaryButlerTD @Dr__Jude @CareChampions2 @SarahNiRoibin @schither @AgeAction @ronancollins7 @Sineadmcgar @1AnnieDillon @dementiaireland @SageAdvocacy @thejournal_ie @IT_HealthPlus @npsoIRL https://t.co/2mkQGHLU3O
372,"Hi all, I am fundraising for @ageaction by running a min of 65k in November, any help greatly appreciated..fundraising link below... #ageaction #fundraising #running
https://t.co/2qlJv5NZIu"
373,@cormacleane Did you try the dedicated line for people over the age of 65 - 1800 207 232 Mon - Fri  9am - 4pm (except bank holidays)
374,@AgeAction
375,"New @hpscireland guidelines on visiting nursing homes. They state that residents have 'a right to maintain meaningful relationships with people who are important to them"".
Nursing Homes must adhere to the guidelines and be accountable
https://t.co/KKjDlruvwB
#RightsMatter"
376,"Dr. Siobhan O'Sullivan of @UCC is about to present at @IntFedAgeing 'Rights Matter' Conference on our #ageinginplace research project that is informed by the lived experience of older people 
#AgeFriendly
#AgeEquality"
377,"Midlands Pensioner Had €1,400 Stolen By Two Men Impersonating Gardaí @GardaTraffic @AgeAction @activeirl https://t.co/U461P5BEv0"
378,"@AccessForAll7 @ColmDonoghue @neasabh @TribesOnBikes @GalwayCityCo @GalwayGaillimh @cllrmaryhoade @struggleiswheel @age_cycling @AgeAction @GCCNInfo @bigotaxisgalway @GalwayNPC @mayorofgalway @BlackrockSwim Top tip: Aldi are selling battery powered lights today for €5. They are weather proof and would be ideal for blinging up your bike!

Not a substitute for propose front &amp; rear lights, yet a very cheery addition."
379,@GalwayCycling @GalwayCityCo @GalwayGaillimh @cllrmaryhoade @AccessForAll7 @struggleiswheel @age_cycling @AgeAction @GCCNInfo @bigotaxisgalway @GalwayNPC @mayorofgalway @BlackrockSwim https://t.co/r6wEDvMYok
380,@ColmDonoghue @neasabh @TribesOnBikes @GalwayCycling @GalwayCityCo @GalwayGaillimh @cllrmaryhoade @struggleiswheel @age_cycling @AgeAction @GCCNInfo @bigotaxisgalway @GalwayNPC @mayorofgalway @BlackrockSwim 😉 https://t.co/ReBqEO2aas
381,"@AccessForAll7 @neasabh @TribesOnBikes @GalwayCycling @GalwayCityCo @GalwayGaillimh @cllrmaryhoade @struggleiswheel @age_cycling @AgeAction @GCCNInfo @bigotaxisgalway @GalwayNPC @mayorofgalway @BlackrockSwim Grand for yis, city slickers!"
382,"@neasabh @ColmDonoghue @TribesOnBikes @GalwayCycling @GalwayCityCo @GalwayGaillimh @cllrmaryhoade @struggleiswheel @age_cycling @AgeAction @GCCNInfo @bigotaxisgalway @GalwayNPC @mayorofgalway @BlackrockSwim Our favourite bike lights are blue and white flashers, cars always slow down!!! 👮‍♀️ 😉"
383,"@ColmDonoghue @TribesOnBikes @GalwayCycling @GalwayCityCo @GalwayGaillimh @cllrmaryhoade @AccessForAll7 @struggleiswheel @age_cycling @AgeAction @GCCNInfo @bigotaxisgalway @GalwayNPC @mayorofgalway @BlackrockSwim Throwing on the gender lense here, I have fancy lights but still prefer street lighting in urban areas."
384,"@TribesOnBikes @GalwayCycling @GalwayCityCo @GalwayGaillimh @cllrmaryhoade @AccessForAll7 @struggleiswheel @age_cycling @AgeAction @GCCNInfo @bigotaxisgalway @GalwayNPC @mayorofgalway @BlackrockSwim I'm all for cycling all the time, but when it's dark, have lights on your bike to see where you are going."
385,"@GalwayCycling @GalwayCityCo @GalwayGaillimh @cllrmaryhoade @AccessForAll7 @struggleiswheel @age_cycling @AgeAction @GCCNInfo @bigotaxisgalway @GalwayNPC @mayorofgalway @BlackrockSwim Put a 3m cycle track in parallel to prom but remove all westbound buses to avoid tricky bus stops. Then for bonus badness, have no plan for where these buses would go, stoking panic among local residents and bus users. That would be pretty bad."
386,"@GalwayCycling @GalwayCityCo @GalwayGaillimh @cllrmaryhoade @AccessForAll7 @struggleiswheel @age_cycling @AgeAction @GCCNInfo @bigotaxisgalway @GalwayNPC @mayorofgalway @BlackrockSwim The system that currently exists. I can't imagine anything more dangerous than the current system, when so many of us never cycle to Salthill alone 😞"
387,"@GalwayCycling @GalwayCityCo @GalwayGaillimh @cllrmaryhoade @AccessForAll7 @struggleiswheel @age_cycling @AgeAction @GCCNInfo @bigotaxisgalway @GalwayNPC @mayorofgalway @BlackrockSwim The ""no cycling"" signs are a bit subdued. Maybe it should be painted on the path in massive letters every couple of metres just to make it extra clear? It's not like being squeezed between speeding and parked cars on the road isn't an attractive option."
388,@AccessForAll7 @GalwayCycling @GalwayCityCo @GalwayGaillimh @cllrmaryhoade @struggleiswheel @age_cycling @AgeAction @GCCNInfo @bigotaxisgalway @GalwayNPC @mayorofgalway @BlackrockSwim @GalwayCoCo You have said it. Accessibility first. It benefits everyone. A bit of thought would make this such an asset for all.
389,"@GalwayCycling @GalwayCityCo @GalwayGaillimh @cllrmaryhoade @AccessForAll7 @struggleiswheel @age_cycling @AgeAction @GCCNInfo @bigotaxisgalway @GalwayNPC @mayorofgalway @BlackrockSwim The worst? Probably the current state of affairs which is dangerous and awful. The best? Just switch the parking to the other side of the road, ensuring accessibility and increased disabled parking, provide for the two(?) pinch points and provide some protection. Simples. ❤️"
390,"@GalwayCycling @GalwayCityCo @GalwayGaillimh @cllrmaryhoade @AccessForAll7 @struggleiswheel @age_cycling @AgeAction @GCCNInfo @bigotaxisgalway @GalwayNPC @mayorofgalway @BlackrockSwim The worst design, mmm... A motorway style !"
391,@GalwayCycling @GalwayCityCo @GalwayGaillimh @cllrmaryhoade @AccessForAll7 @struggleiswheel @age_cycling @AgeAction @GCCNInfo @bigotaxisgalway @GalwayNPC @mayorofgalway @BlackrockSwim Bit of paint on the rock armour and you'd have a nice trail for some but not very inclusive. https://t.co/F1u8oeNvNn
392,"@GalwayCycling @GalwayCityCo @GalwayGaillimh @cllrmaryhoade @AccessForAll7 @struggleiswheel @age_cycling @AgeAction @GCCNInfo @bigotaxisgalway @GalwayNPC @mayorofgalway @BlackrockSwim Worst? 

A shared surface with pedestrians. That's creating conflict by design. 

Unlit, so that cyclists can't see the lane, or  anything on it which presents a hazard. 

Narrow, so that cyclists must go single file instead of being able to cycle beside their child/friend etc"
393,"@AccessForAll7 @GalwayCityCo @GalwayGaillimh @cllrmaryhoade @struggleiswheel @age_cycling @AgeAction @GCCNInfo @bigotaxisgalway @GalwayNPC @mayorofgalway @BlackrockSwim @GalwayCoCo We know the designers will put the needs of people with mobility issues first, then consider people walking, cycling and bus users. Their diverse team will probably reach out to end users ahead of presenting designs for public consultation just to check with lived experience."
394,@GalwayCycling @GalwayCityCo @GalwayGaillimh @cllrmaryhoade @AccessForAll7 @struggleiswheel @age_cycling @AgeAction @GCCNInfo @bigotaxisgalway @GalwayNPC @mayorofgalway @BlackrockSwim The worst one would be a half baked idea with an unnecessary one way because that would enrage local residents and mock the efforts of local campaigners.
395,"@GalwayCycling @GalwayCityCo @GalwayGaillimh @cllrmaryhoade @struggleiswheel @age_cycling @AgeAction @GCCNInfo @bigotaxisgalway @GalwayNPC @mayorofgalway @BlackrockSwim There is huge potential here to create safe infrastructure for cyclists, pedestrians and those with mobility issues to enjoy the promenade safely, hopefully @GalwayCoCo won’t squander that opportunity."
396,What a frightening headline for people in #NursingHomes to see this am #COVID19Ireland https://t.co/iIR402hGQu Have we not learned/acted in almost 2 yrs? @HSELive @NursingHomesIre @SageAdvocacy @CareChampions2 @SarahNiRoibin @AgeAction @schither @MaryButlerTD @Dr__Jude @SocDems
397,"'the question for policymakers is simple: Will they fund an adequate State Pension for all of us when we age, or will they shrink the value of the State Pension by lowering the rate or raising the pension age?'
@natpolicy at #Oireachtas Joint Committee #AgeEquality https://t.co/6RvHBF9e63"
398,"Watch LIVE as the Joint Committee on Social Protection, Community and Rural Development and the Islands chaired by @DenisNaughten meets with representatives from @ESRIDublin and @AgeAction to discuss the report on the Commission on Pensions. 

https://t.co/EP0QExhuQg"
399,"#OireachtasTV - Watch LIVE as the Joint Committee on Social Protection, Community and Rural Development and the Islands meets to discuss the Report of the Commission on Pensions with @AgeAction &amp; @ESRIDublin #seeforyourself 
 
https://t.co/EP0QExhuQg https://t.co/5YlE4fsnCE"
400,@PlunkettCiara @kfmradio Thank you for your interest in issues affecting older people and the opportunities you gave us to raise awareness. Very best of luck for the future.
