,content
1596,"Tanzania wildlife 🇹🇿
CHEETAH TEARMARKS EXPEDITIONS ltd
Arusha. The city of Arusha has a lot activities to..such as
Town tour,
Cultural tour, local coffee processing, local food, local brewery,
Tanzanite jewelry exhibition,
 Cultural heritage, the biggest gallery in Africa.. https://t.co/hzQLmSFx8d"
1597,"Looking for inspiration? Explore our project gallery—a curated selection of the thousands of #modular #classrooms and #school solutions in our diverse portfolio. And, bonus! Use the filter feature to select projects by location and schedule a tour
https://t.co/Jdj5v5NTwJ #CA #k12 https://t.co/or6k3XHzOi"
1598,"Eligible business include:
-Restaurants &amp; bars
-Indoor sports and recreational fitness activities 
-Performing arts and cinemas
-Museums, galleries &amp; similar attractions
-Event spaces
-Tour and guide services
-Conference centres &amp; convention centres

➡️https://t.co/sLi6QHT6WG"
1599,I took a virtual art gallery tour of Klimt vs Klimt on Google’s Art and Culture website and wrote about it.  I now know that Klimt painted landscapes and was influenced by Japanese art! #klimt #googleartandculture #virtualtour #art #artgallery https://t.co/ycM8aqza9H
1600,"Learn more about this work in our video tour of Impressionism and Post Impressionism at the Scottish National Gallery with Frances Fowle, Curator of French art. https://t.co/YM8kyagdpv"
1601,"Ahad ni saya ada di sales gallery. If you nak tour show unit untuk this luxury highrise project dekat KL Metropolis, lets do it bestie 🔥🔥🔥 https://t.co/n2aVpkRmfW"
1602,"Take a tour of the most iconic areas of Montserrat Monastery: the church, the cloisters, the cellar and the cells of the Montserrat gallery that will put you in the shoes of its inhabitants. ⛰️⛪

https://t.co/KYyeOsYrIf https://t.co/c9ewhtXixN"
1603,"We finished NYC!!! I'm going to go over it with a fine tooth comb before I put it in the gallery, but it's DONE and it's GLORIOUS. (We also hit 2400 followers, nbd!) If you missed it, here is the final tour! https://t.co/NzztcehOb9"
1604,"Stunning work by @Lalabadie now on display in our metaverse NFT Institute. Louis-André, would you like a gallery tour? #NFTWorlds #Metaverse https://t.co/EF0M14bTXq"
1605,"I got a sneak peak of @Spores_Network new virtual museum ‘République’ 🔥

You NEED to check out how cool this Virtual Gallery Tour of NFTs is 🚀

Have a walk around and let me know what you think 😍

Link 👇🏼👇🏼👇🏼👇🏼
https://t.co/d9OvhnIq7S https://t.co/d5AVBnOHUh"
1606,Photographer Mel (IG: meltakesdopepics) caught the first of two nights of the Rooms of Hallucinations Tour at the @ObservatorySD. Check out the full gallery of @HippieSabotage &amp; @DaisyGuttridge on https://t.co/1DxS3ygVCn! https://t.co/O3rH3NMgup
1607,I'm so excited to head on my first fine art tour and bring my pieces to the Wentworth Galleries in Florida. Join me at the Hollywood location on January 28th + Boca Raton location on the 29th to enjoy some art &amp; say hello. I hope to see you there! https://t.co/h9XKbbJflp https://t.co/IaBPafw9Hx
1608,"@hexidized @Chadcona @Osuvox_io @OVRtheReality I already took a tour of the gallery, I liked the design and the exhibition"
1609,"#DowntownHollywoodArtWalk is this Saturday Night! Visit https://t.co/0GEgDvZ6JC for more details!
#floridashollywood  #artwalk #DHMP #muraltour #artisanmarket #gallerytour https://t.co/iGGgJIFxjh"
1610,"#CProgramming #Java SCOTTY CAMERON GALLERY BOT: Hello there looking for a custom bot to purchase scotty Cameron tour putters on release every Wednesday (Budget: £20 - £250 GBP, Jobs: C# Programming, Java, JavaScript, PHP, Software… https://t.co/dyM2K1XaMD Click Link to Apply"
1611,"You can now book a virtual tour for our two new exhibits coming up on January 21 - #CripRitual in our main gallery space, and BEING Home in our new hallway vitrines 🙌

Book your virtual tour here: https://t.co/Yz4XdLEzIs https://t.co/2Nl9NnMlYx"
1612,Thanks @bristolmuseum you are spoiling us. 🙂 Two splendid talks via zoom today: @Dr_RGStone on Wills/Frys/investment &amp; a behind the scenes tour of the joy that is the Grayson Perry Art Show/TV.  (⬇️what I made after I visited the gallery in Dec.)  Many thanks. https://t.co/kez9yg3149
1613,@favorite2270 @oncyber_io It's next door and where we're going after the gallery tour
1614,"Curious about our #dataviz work at @datadoghq?
 
My boss @MarkHintz gives a tour in this video!
https://t.co/Bm4XcGu1gR"
1615,"Explore video games and contemporary art before you hit the gallery! 👾 🧑‍🎨 If this mini-tour grabs your attention, catch the full version at https://t.co/Tqi6boWyA9. https://t.co/zo6frfBlEV"
1616,"Doing the full NYC creative tour today: art gallery install, hardware store, dimes sq, adorama"
1617,"Bruce Contemporaries Family Gallery Tour.
https://t.co/5IpBCEprL4"
1618,"1/ Explore the virtual tour of Tato Akhalkatsishvili’s exhibition on show at the Dimitri Shevardnadze National Gallery. The solo show is titled “Eccentric Traveler,” and brings together up to 70 of the artist’s works. https://t.co/8sdCSM1V0F"
1619,"@NKOTB @DonnieWahlberg @dannywood @JonathanRKnight @joeymcintyre That iconic sweater (among others) could be a nice addition to the #BHBC collection... or a new one 😏 During the 2015 tour you guys set up (for VIPs) a gallery with old jackets and else... 
* I want a piece of that *
Just saying..."
1620,i need to clear up more spaces for the tour pics my gallery is not surviving
1621,"Attended a VR tour of the @0x_society hum.A.I.ns exhibition. Thx to @anemissa_rt and Vanessa for the tour! Check it @spatial_io - 0x Society Museum
#vr #gallery #artgallery #0x_society #nft #nftart #nftartist #nftartgallery #virtualreality #nftcommunity #virtualrealityartgallery https://t.co/W13iszYzv7"
1622,Hey #artist friends! Please drop me your @oncyber_io gallery! I would love to visit tour exhibition in the metaverse #NFT
1623,"On Wednesday 26th January I will be giving an 'armchair tour' of the Prado, online, at 7pm. If you would like to see some of my favourite pieces from it's astonishingly good collection (and pretend that we are all in a gallery together), please join me! 
https://t.co/V8x37rr1cm"
1624,"@LeonsStorage @opensea You can take a virtual tour of these pieces in my virtual gallery. Hope you can check it out. 😊🙏

https://t.co/tEmg2uVmYN"
1625,"Retweet Train Show AFTER DARK presents
Ally White Art Gallery
Come and take a tour with me
https://t.co/ajK9GZ2wbN
*MissAllyWhite *art"
1626,Had a great classroom visit with @asteffesPE as we prep for finals. Students actively engaged in WICOR strategies - a partner one pager followed with inquiry based focused notes during a gallery tour! #southside #shirts https://t.co/oYbPeaRkuo
1627,"CANCELLED! Due to covid restrictions the National Gallery of Art tour we planned is now cancelled. The tour was to be led by @wbdnewton, art critic for The Federalist (@FDRLST). We are hoping to do something online in lieu of the in-person tour. #prolife #antiabortion #visualart https://t.co/57Q2SBK2Q1"
1628,"Benkiko and BitKe on The Metaverse

A tour of @kenyannftclub virtual gallery by @0x3Matt.

 https://t.co/0fJZ4HTK31"
1629,"@ctrueman @flowerboiNFT @Mizz_NFT @waambat Hey Chris! Awesome! I can take y’all on a guided tour sometime if you want, here’s the link https://t.co/N3qZEG0w2m

I’m actually updating the gallery this week for my next drop, gonna chance some stuff there for better 🔥"
1630,"The group sessions are limited to eight people and two Butler Gallery facilitators.

Tea and coffee will be served after the tour @musecoffeefood. Covid-19 vaccination certs are required. 4/4"
1631,"Azure encourages access + enhances the experience of Ireland’s galleries + museums for people living with Alzheimers + Dementia. 
During the tour, participants explore artworks from BG's Permanent Collections + exhibitions with a trained dementia-inclusive art facilitator. 3/4"
1632,"@yvonnezlam @ncdominie 'Perchance I have never made the tour of the fine paintings in the gallery at Q ? says Viola, there is a painting there, very old and quaint, of some female saint that contriv’d tame a dragon and is depict’d leading it about upon a leash rather like unto Lady D-  and her pug'."
1633,"Fun fact: @UBC Belkin Art Gallery offers free outdoor, socially distanced tours of @UBC outdoor art collection. Next one is a ""Decolonization Tour"" coming up on January 21 
https://t.co/WkffbpeH32"
1634,"I still make yt videos lol

upload your finished builds with the hashtag ""grimmiashellchallenge"" to the sims4 gallery! if there's enough to tour, i'll do them all on stream!
https://t.co/s0sGlfQUTj"
1635,"I’m always getting a grand tour of a state of the art 🖼 gallery, I like this for me. How to fill the space 🤔"
1636,"GALLERY TOUR

National Gallery of Art
@ngadc
_ https://t.co/jUianPm16I"
1637,"GALLERY TOUR

Rijksmuseum
@rijksmuseum
_ https://t.co/HjvedtwiZd"
1638,"GALLERY TOUR

Van Gogh Museum
@vangoghmuseum
_ https://t.co/gZRbuXvzSb"
1639,"@LisaLOwens Indeed! Together with his wife Susan Bay, Dana Delaney and others on Hammer Gallery Art tour visiting Seattle"
1640,I wanna go out and tour the museums and gallery’s in ldn with my bubble tea 🧋💭
1641,"Introducing a new virtual artspace! This Saturday, I'm inviting you to my Virtual Art Gallery for a tour of some of my Abstract Motion Art.
15th January from 6pm-7pm EST
📍 Link in Bio!
#virutalgallerytour #virutalexhibition https://t.co/7fcSJLTKmT"
1642,"They say NFTs are not art...

Let me convince you of the opposite! Join me and the #HouseOfMedici on a tour through the @oncyber_io galleries I enjoy most!

Let's start 👇"
1643,"If @TwoBitCircus offered a ""welcome to web3"" program for corporates as a learning/team building experience would your team want it? Includes:
* Setup &amp; fund a wallet 
* Buy an NFT
* Make an NFT
* Learn about DeFi and DAOs
* Run around in a Metaverse
* NFT gallery tour"
1644,"Get creative this New Year with @artsonthecredit!

Join them Jan 29, 11AM - 1PM in the online gallery for a short tour of Winter Wonder, then paint along with artist Khaula Mazhar who will lead you through a watercolour session.

Email contact@artsonthecredit.ca to register. https://t.co/HQn5Q9YGUK"
1645,David Bowie on the Trans-Siberian Express 1973. His fear of flying prompted an overland world tour. Last chance to see the photos by Bowie’s childhood friend Geoff MacCormack. Brighton Museum &amp; Art Gallery until 23rd Jan. https://t.co/85b5FUt552
1646,"Tomorrow, Alliance Française de Vancouver is offering an entrance by donation guided tour in French of the Steven Shearer gallery! They offer a similar event for locals each month and so to learn more and register, visit their website: https://t.co/JhnfPjQ8qB https://t.co/MdexnFrrPC"
1647,"Let's take a walk around Safra Square #Jerusalem City Hall Plaza.

Have you seen the different open air galleries here? 

Where did the public restrooms go? Don't worry we will find them.

Join me for another walking #Tour in #Israel's capital.

https://t.co/qof6uE8heu"
1648,"With the Ezio Collection coming to Nintendo Switch I’ll finally be halfway through with realizing my dream of playing AC2 on tour and play every memory sequence in the actual locations.
Now I only need to become disgustingly rich for all the trips back and forth💀
Little steps 😌"
1649,"Check out the latest exhibit at the Rao Musunuru, M.D. #Art Gallery!  ""Darker Images"" by John Staller and ""Into Florida's Wilderness"" by Steven Cavanah will be shown from January 10 to February 18.

Take a look at the virtual tour of these exhibits here:
https://t.co/ZzwXmKy3Rp"
1650,"Add art to your weekend plans with a walking tour of Downtown Frederick Art Galleries.

Stop by Gallery 322, and pick up a Get it Downtown Magazine, or connect on your phone for an interactive map of all downtown galleries.

https://t.co/aEflvAVEx2 https://t.co/cauvB0UzYj"
1651,We couldn’t wait to see the IHHS Art Gallery &amp; when we got there - we couldn’t wait to take YOU on the tour! Enjoy! #IHPromise @IHHSPrincipal https://t.co/T20SAMEcPM
1652,"Looking for a great indoor activity this January? Take a small-group tour of ""Up Close &amp; Personal"" with one of our knowledgeable docents! Gain insights into the artists &amp; their works while exploring the gallery. Register: https://t.co/YdQ9abrBtQ

Lee M. Hale; Untitled, 1999. https://t.co/UktskDbAhR"
1653,"Here at Higher Ground Tree Service, we are proud of our company and the work we do. Take a look at what we’ve done for others by visiting and taking a tour of our gallery. See for yourself what we can do for you!https://t.co/3Q8CIxyYHt https://t.co/tKQlQ4qM3A"
1654,"Forensic Trivia of the Day:
The Metropolitan Museum of Art created a murder mystery game using a tour of the gallery. Played on a smart phone or tablet.

Source:
https://t.co/DhsOjBccJL
#forpsychtrivia"
1655,"@cathmartingreen @IrishLitTimes You’re going to pay performing artists to do nothing because your gov destroyed the sector. Museums and art galleries closed, how do artists tour and promote their work w/your crackpot lockdowns?"
1656,"The team's hard work continues over at Port of Felixstowe, with a number of installations across the inspection areas, office spaces and plant rooms on site.

Take a tour of their progress so far by checking out the gallery below 📸

#DPLGroup #PortOfFelixstowe #ProjectUpdate https://t.co/boquLMgIGw"
1657,"#JobFairy The National Gallery of Ireland @NGIreland is hiring Freelance #ISL Tour Guides! Deadline 24 January. [Website]: https://t.co/GU8R66Qqvx

Image © National Gallery of Ireland https://t.co/pIie6q7IyT"
1658,"14-21 year olds can join the @NPGLondon Youth Forum on 25th Jan for a virtual behind the scenes tour, as well as a chance to discover what digital projects the Gallery has been working on 👉 https://t.co/99rcpPKLeQ https://t.co/JoDrHI7DT3"
