,content
449,"@cumbersketching I'm also one of those annoying people who sleeps like the dead, can sleep anywhere, and I'm generally in bed between 10 and 11 every night. Unfortunately for Storm I'm not always up as early as I could be, so now we do occasional lunchtime walks instead of early ones 🙄"
450,Lunchtime walks are always the best https://t.co/spYcUwuBta
451,@JimRoe_Toronto Hi my friend!! I sure miss you and our lunchtime walks :) Hope you’re keeping well and getting ready for the holidays :)
452,Lunchtime walks in Soho. https://t.co/r7CoH1Joei
453,Lunchtime walks = sanity savers. Get outside and move! https://t.co/oubQuWqNwX
454,"Tell you what though, my lunchtime walks with HRH have kept me sane this week as I’ve been slammed in work. That hour away from the laptop in the fresh air makes such a difference #MentalHealthMatters #Mindfulness https://t.co/zivDsufqpA"
455,"Can you guess which pumpkin is boosted, under-vaxxed, and unvaxxed/anti-vaxxer? Look at them happily commingling as though Omicron is still in South Africa. This is why I stopped taking my lunchtime walks. I am beside myself. Mask up people! https://t.co/M6B2LEGKOF"
456,Finding sunshine where we can on these chilly days! #lunchtimewalks https://t.co/Heh4yu1k4r
457,Lunchtime walks just got very dramatic. #walking #falkirk https://t.co/pueLS5B44n
458,"@mbernardo321 @EricTopol @K_G_Andersen @kakape @ScienceMagazine @arambaut @firefoxx66 @c_drosten @MichaelWorobey @DirtySci @rjlessells @ArisKatzourakis 50% of science *is* saying ""we don't know"". 40% getting funding. 5% writing up. 5% making pretty pictures/stories for the news. (Finding out is done on long walks at lunchtime)."
459,"@brittca It can be a bit of a struggle, but it gets better when the snow has settled in. It makes things a lot brighter! I know many use light-therapy to cope, but you mainly see that lunchtime walks get more common. Gotta treasure what little light we get!"
460,"Meet the inspiration behind TeamRetro’s #ScrumValues #Retrospective. She’s 
Committed to walks, Courageous in the face of floor socks, Focussed on lunchtime, Open to pats &amp; Respectful of our work time!

The retro she inspired -  https://t.co/mr0VcGhoIZ
Her insta - @lucysretro https://t.co/QGfDJ1uE5t"
461,It’s pretty here as I take my lunchtime walks around campus trying to avoid the collective angst.  6 people tested positive in my building in the past 2 days. But it’s BUSINESS AS USUAL. Apparently. https://t.co/3OT5qg3pUS
462,"Shopper: *unmasked and trying to get close to me*
Me, masked/vaxed: ""Nope. Absolutely not."" *smoothly steps back*
S: *starts to call me out for sheeple behavior*
Me: ""We're done here."" *walks away*
S: ""Hey!""
Me: ""Nope."" *walks all the way away*
S: ""...""
Me, mentally: ""Lunchtime."""
463,@VisitColchester the locals are friendly #SquirrelOfTheDay 😀 #LunchtimeWalks https://t.co/mZcwMmVtQO
464,"Wouldn’t it be cute if I had a boyfriend to meet me on my lunchtime park walks?

He could be like, “I’ve missed you since this morning.” And I could be like, “me too, babe.” 😏"
465,"#3goodthings
1. Meeting some great new people today.
2. Beach walks at lunchtime.
3. Floating around an empty swimming pool like a jellyfish. https://t.co/CUdCdBXT3R"
466,Don’t let my serious face fool you. Lunchtime walks around the neighborhood are soul fuel for me. https://t.co/j0QLwZIW7e
467,"Finding happiness in the simple things today, like the way Jack waddles when he walks 😅 There is no point worrying about things you can’t change… and ‘the point of life is to live…’ Thanks @CrewRadio1 for a very inspiring lunchtime listen 🙌🏻 @toucan2 https://t.co/dyZgvAFInV"
468,"In case anyone was wondering how I'm getting on in South Wales.

This is where I take my lunchtime walks.

No snow here, but the view isn't bad. https://t.co/ofp2iUwoOf"
469,"NOW OPEN! 
Kids need exercise time? Are you missing those lunchtime walks with coworkers? ""We're here for you.""
Our indoor dome is now available for walks, runs, or play from 12N-4:30pm each weekday. Only $5 per person. Located in South Fargo. https://t.co/EHhrjkbf1a"
470,Lunchtime walk 📷🎒🌳 https://t.co/wc7LgsWB8B
471,Working from home and lunchtime walks in the snow with this pair or commuting to and from the office in rush hour in the dark?  🐶❄️ #nocompetition #greatplacetowork @irwinmitchell https://t.co/8tcVUhZM2C
472,"Lunchtime winter walks ❄️⛄️

#Bury #SnowScene #ManchesterPhotography https://t.co/kY1aZYsOhu"
473,Snow filled lunchtime walks today ☃️ #VillageLife #DogsOfTwitter https://t.co/YXqqFKATiI
474,Lunchtime walks in the snow can be magical https://t.co/kg6m2AU5sb
475,"@annwritesthings Recalling London days in a catch up call with a friend this afternoon had me craving some of my lovely lunchtime walks to the Barbican, Smithfield, Bunhill Fields, Finsbury Circus, Spitalfields et al with history at every turn!"
476,"@Russputin2 @philreid55 @ShiannonC Michaela on a Monday morning, but once in the office after her 1st coffee, walks out for a lunchtime Presser??

https://t.co/8G0nyWANAX"
477,"@devynelizabeth @MattamyAC Nice! I used to work right around there at one of my many, many advertising jobs. There's a nice Loblaws right around there if I remember correctly from my lunchtime walks."
478,@GiftBetterUK @Halfords_uk Brisk walks during lunchtime #GiftBetter
479,"My lunchtime walks are my time to disconnect from work &amp; connect with nature, I never miss no matter the weather always worth the effort. https://t.co/Sko0405LaF"
480,Lunchtime walks! Freezing! https://t.co/nr9BJuCg5Y
481,"I stopped on my lunchtime walk to snap this selfie because it was snowing..but you can’t really tell..proud of myself for keeping up w these walks; determined to keep getting healthier. Have lost abt 18 lbs so far, lots more to go. #fitness #FirstSnow https://t.co/nTqaXott7v"
482,Bring your dog to work day means lunchtime walks for dog and owner #Kamloops https://t.co/yFBKljNMWa
483,"Busy Day! 
Started dark and early with a morning walk for Rex followed by a couple of lunchtime walks- all the boys today! 
Then this afternoon saw me turn Pet Taxi for Mr Rex off on his holidays, now home to warm up before handing back out to have Staffie Snuggles with Archie https://t.co/Zg2iCzc5Ew"
484,"#5DailyGratitudes: Friday! Seeing the sun when I’m at work, great weather for lunchtime walks, having weekend plans (that aren’t chores), having finished the holiday shopping, time for a second cup of coffee. https://t.co/7KGB4E6Xj4"
485,"I love my lunchtime walks along the beach, but that was hard. It was all I could do to keep upright and the storm isn’t even in full force. https://t.co/IP2z7RSuzC"
486,@JonnElledge I pop into neighbour's House to pick up her dog for lunchtime walks. Noticed one of these on her mantlepiece a couple of weeks ago.
487,"@ruskin147 Last year me and Storm very good and started going for a trudge around the park and back, setting off at or just before 8am. This year... we've switched to lunchtime walks (she stuck her nose out of the back door and wasn't impressed) and it's a revelation. https://t.co/f84SR7Bmgh"
488,"A beautiful day in this magical urban woodland.  

Perfect for lunchtime walks.  

#AbneyAutumn https://t.co/m8h6JTcCIA"
489,"Winter was made for brisk walks, big coats and delicious roasts! 🤩
Our lunchtime carveries are launching on the 1st of Dec, with extra festive trimmings served on Sundays 😍 They'll be served 12pm - 3pm every day apart from Mondays &amp; Saturdays. 
It's 01208 262570 to book! https://t.co/HnC7OJ3Ya5"
490,"All about the autumn walks at lunchtime. 🍂 @ Chorlton, Manchester https://t.co/gK9uOMRStJ"
491,"I love my lunchtime walks around this City of ours, but walking around L5 I can't help feeling that residents and rate payers deserve better than this. Surely we can do better!? Where's the pride?? @lpoolcouncil @MayorLpool https://t.co/x7A8Xl6kTR"
492,"Apparently I do lunchtime dog walks now, and we had a trudge to the park. Not the worst idea admittedly, very crisp and fresh. https://t.co/3QW17RIAAb"
493,Turns out there's a pretty little canal by my new workplace. Lunchtime walks are back! 😊 https://t.co/WGT1rIDsWE
494,Lunchtime walks are starting to get a little chilly lately! ❄️🍂 #exeter #devon https://t.co/xL58UOCMkK
495,Great meeting with Sarah and Mathilde from @TheLineLondon this morning. Can heartily recommend their wellbeing walks. Ask your #socialprescriber to refer you or just go along on Thursday lunchtime yourself. https://t.co/VW4BnyV51z
496,"Lunchtime walks…
Didn’t mean to catch this guy right the middle of his lunch but oh well 🤷🏾‍♂️😅 https://t.co/8VzmkzHOG7"
497,"@PSaezT I wish I could say it's all mountain trails, cause that's where my heart is - but it's mostly just lunchtime runs on the roads around where I live, and evening walks with the Mrs."
498,"Tree of the day. A big old gnarly tree. @universityofstirling 

#campuswalks #igstiruni #stiruni #lunchtimewalks https://t.co/d6UFyVKv82"
499,"Kids need exercise time? Are you missing those lunchtime walks with coworkers? ""We're here for you.""

Our Open Turf starts Monday, available for walks, runs, or play from 12N-4:30pm each weekday. Just $5/person. We're also available for bday parties, company outings &amp; more! https://t.co/qNzikBwKNU"
500,Check out this cool story map for Rinville Park- handy for any  ⁦@MarineInst⁩ staff going on lunchtime walks ( when we return to normal life!!!) ⁦@MariCaitriona⁩ ⁦@alanpberry⁩ ⁦@AdamLeadbetter⁩ ⁦@StephanieRonan⁩ ⁦ https://t.co/Ag6ZLrRfEE
501,"@dannybirchall I loved that Habitat &amp; I miss those very specific political posters around Birkbeck. Memories of cold, lunchtime walks 'round Bloomsbury and Fitzrovia 😊"
502,"@SheffieldUHS Well done, team 👏 We're so grateful for your support, and we're so glad to hear that your lunchtime walks have allowed you to reconnect with each other 💙 ^Bekah"
503,"@jounwin That’s one of my favourite lunchtime walks, especially on a crisp, sunny day. Sadly, don’t get to do it much anymore but used to do it most days. Enjoy!"
504,@BigTomD Happy birthday Wolf and owl pod! I must look like a nutter when I go for my lunchtime walks and creasing up listening to you and @RomeshRanga. Brilliant work fellas and all of the Wolf and owl team
505,"@JuliaBradbury I'm three weeks post bilateral mastectomy. My lunchtime walks with my husband and dog are the highlight of my day. We live an isolated existence. The countryside has always been a source of health and hope, now more than ever. I hope you're healing well. 💛"
506,Some lunchtime walks are just magical- and just noticed Pelicans have a red tip to their beak https://t.co/eGR6XhfX0V
507,"I am leading @UlsterUniPhD lunchtime walks for Belfast campus. Last week, doctoral researchers immersed themselves in Belfast drizzle (practicing resilience, no doubt), today's spin was easy. Hope to see a few more faces next week, meet at 12:30 https://t.co/ZThSodjYyf"
