,content
329,"Our classes have been developed with experts in #activeageing to help #olderpeople to stay active &amp; strong. 

To find your local class, go to https://t.co/fb0evhxriD

#Moveitorloseit #MoveitorloseitClass #Exerciseforover60s #Exerciseforseniors #seatedexercise #HealthyAgeing https://t.co/MFqPuAhZrS"
330,"Check out our new blog which talks a little bit about our early activities in the EMMA project:
https://t.co/LTz5b277ID  

#activeageing #agefriendlysociety #healthyageing #internationalmasters #onlinestudy"
331,"👉7 Principles of Involving Older People in Volunteering | @EPALE_EU  @prostovoljstvo #volunteering #activeageing
https://t.co/6APlBkqnj7"
332,Hear more about how #ActiveAgeing features in strategic plans from our partners at @GmMoving 👇 https://t.co/aQ0YQs7yrN
333,"Our project partners Asociatia Judeteana Sportul pentru Toti Suceava from Romania 🇷🇴 hosted an #ActiveAgeing training for #PhysicalEducation teachers &amp; coaches. 

Older people need to #BeActive, but they also need #sport programmes made specifically for them.

#health https://t.co/dluD2SqmTK"
334,"Our @activeageingfes partners Asociatia Judeteana Sportul pentru Toti Suceava from Romania 🇷🇴 hosted an #ActiveAgeing training for #PhysicalEducation teachers &amp; coaches. 

Older people need to #BeActive, but they also need #sport programmes made specifically for them.

#health https://t.co/jtQMpnnKjw"
335,"In a few days the Athens University for Third Age opens its digital doors for the winter semester. Stay tuned. #ActiveAgeing 
#HealthyAgeing
#peoplebehind https://t.co/NrDL81qzB3"
336,"🚨Last days of registration🚨
It's already on the 8th of September
Mobility and Active Ageing Web Conference
REGISTER HERE: https://t.co/j7Ru1J50Mi
#activeageing #healthyageing #highereducation #mastersdegree #onlinemasters https://t.co/w97T1ITDBo"
337,"Always #paris 
✅ Nice conference
✅ Nice people
✅ Nice network for potential new projects 
👉 We will keep in touch 
 #innovation #projects #network #activeageing https://t.co/URvMBlNGN7"
338,"Ever wondered why a stroll along the beach or ambling down a river path makes you feel so calm? Well, research has found that walking next to water boosts our mental health due to the restorative nature of walking.
#Moveitorloseit #HealthyAgeing #ActiveAgeing #Ageing #HappyAgeing https://t.co/qJOnn9zfOf"
339,"We love this quote from Ruby! 

How would you compare yourself to your younger self? 

#Moveitorloseit #inspirationalquotes #inspirationalquote #Ageing #ActiveAgeing #HealthyAgeing #HappyAgeing https://t.co/3mEpC2NuIb"
340,"Did you know that walking on sand for 8 minutes uses up to 2.7 times more energy than regular walking and is an effective way to build up strength in your calves? 

What's your favourite beach to walk on? 

#Moveitorloseit #HealthyAgeing #Ageing #StayingActive #ActiveAgeing https://t.co/OFYXWJsIE2"
341,"Thrilled to be featured in the first episode of ""What's Next!"", the savvy new TV show from the amazing people at Growing Bolder!
#bolder #growingbolder #agewell #ageism #agebetter #activeaging #activeageing #nextchapter #laterlife #cultofyouth
https://t.co/i2rluWK5dv https://t.co/2dRhb8qZvM"
342,"What should #retirement, #carehomes and #leisurecentres be doing to help improve this?

#CardioWall #ActiveAgeing #AgeingBetter #AgeUK

https://t.co/jJJPxroemw https://t.co/3oLRrZLMqe"
343,"Why not try our #cupparoutine? It's a simple exercise routine that can be done in the time it takes to boil the kettle.Try it for yourself! https://t.co/5fsqZ5fcV3

#Moveitorloseit #Ageing #HealthyAgeing #HappyAgeing #ActiveAgeing https://t.co/5gqCWznmus"
344,"Thanks to all who joined us for todays session with Doctors On Call #Nepal. 
You can access the session and know about their services and discounts for Bihani members on our YouTube:
https://t.co/VrMOddQnol

#BihaniPartner #ActiveAgeing #HealthyAgeing #DoctorsOnCall"
345,"Take care of your joints 🦵

A mid-morning walk is a great way to get your synovial fluid flowing around your joints which can reduce your risk of osteoarthritis by 18%.  

#Moveitorloseit #HealthyAgeing #ActiveAgeing #Ageing #Getoutdoors https://t.co/TnyPCxl73T"
346,"Get active at home with the Stay Fit for Life book! 

The Stay Fit For Life book has 30 simple exercises you can do to stay active, strong &amp; independent. To find out more, go to https://t.co/N2kBwD9ZyH

#Moveitorloseit #stayingactive #StayFitForLife #HealthyAgeing #ActiveAgeing https://t.co/EkY0GQM1p5"
347,"One of the most important objectives 🎯 of the #ActiveAgeing Festival, @EUErasmusPlus funded project, is ➡️

to motivate older adults to engage in aerobic, strength &amp; balance training 👉🏾 scaled to &amp; designed for their abilities. 

#BeActive #PhysicalActivity https://t.co/KdGEzkkqfw"
348,"We still have five slots available on the Friday session but only one available on the Tuesday! Don't miss out on getting some gym sessions with our fantastic Strength &amp; Balance coaches at @BoltonArena
Call 01204 382411 to get involved!
#Gym #ActiveAgeing #Bolton #Health #Fitness https://t.co/cgnWEIM7v8"
349,"May this auspicious occasion of Dahi Handi bring a lot of positivity, peace &amp; harmony in all our lives.

#JyeshthaCare #YourGeriatrician #SeniorCitizens #DahiHandi #ElderlyCare #Mumbai #ActiveAgeing #Geriatrics #India #HareKrishna #AgeingGracefully https://t.co/Ooen0EpV5s"
350,"🚨Last days of registration🚨
It's already on the 8th of September
Mobility and Active Ageing Web Conference
REGISTER HERE: https://t.co/j7Ru1J50Mi
#activeageing #healthyageing #highereducation #mastersdegree #onlinemasters https://t.co/kfd1I7UPqm"
351,"""Sociocultural activities as an interface between emotional well-being and the prevention of Covid-19 transmission in nursing homes"" is the title of the article authored by Jenny Gil Sousa.

🔗https://t.co/HupqnxhPti

#Ageing #ActiveAgeing #Covid19 #Covid_19"
352,"Wishing that all of us are showered with love, peace, prosperity and good health on the occasion of Janmashtami.

#JyeshthaCare #YourGeriatrician #Janmashtami #SeniorCitizens #Gokulashtami #Geriatrics #Mumbai #ElderCare #ActiveAgeing #OldAgeCare #AgeingGracefully https://t.co/B7dYnrNU0i"
353,"Let's spread a little #positivity....

We'd love to hear about something good that happened to you today. Did you know happy people live 7.5 years longer than the rest of us?! So for a long life, be happy. 

#Moveitorloseit #HappyAgeing #HealthyAgeing #ActiveAgeing #Ageing https://t.co/2maJfj2pCz"
354,"This did make us chuckle!

Our classes have been developed with experts in #activeageing to help #olderpeople to stay #active &amp; #strong. To find your local class, go to https://t.co/fb0evhxriD

#Moveitorloseit #MoveitorloseitClass #Exerciseforover60s #Exerciseforseniors https://t.co/VQiFLbYyOM"
355,"Pročitajte kako nam je bilo na radionici cirkuskih veština ""Žongliranje za zdrav duh i telo"". Ova radionica je osmišljena da inspiriše međugeneracijsku saradnju i sruši predrasude koje mladi ljudi imaju o starijima. 👇https://t.co/46dtwCrUYl
#activeageing #EUzaTebe"
356,"Mobility and Active Ageing Web Conference
REGISTER HERE: https://t.co/X84VzrNfMo
#activeageing #healthyageing #highereducation #mastersdegree #onlinemasters https://t.co/JyxUb2yUxP"
357,"Join our free EMMA web conference: Mobility and active ageing! #activeageing #healthyageing #webconference
https://t.co/BelkU5CJ0v"
358,Another fabulous piece @guardian #socialcare #Ageing #activeageing #life  https://t.co/kWRzYucxxo
359,"Excited about this #openaccess paper https://t.co/hUnuC6aXof in @Ageing_Society, showing the causal effect of activities across Europe. #AcademicTwitter #ActiveAgeing #Sociology"
360,"Regular #PhysicalActivity can help older adults manage their #MentalHealth issues. 

Especially when done in a team setting, #sport activities 🏊🏿‍♀️🚵🏻‍♂️ can help reducing the stress, anxiety &amp; depressive mood. 

#BeActive #elderlysport #ActiveAgeing https://t.co/mcEKjmIw50"
361,"Znane so nagrajene avtorice fotografij ZDUS natečaja: Utrinki potepanj v naravi:

📸Marja Kraljič, DU Kranj
📸Branka Lopič, DU Ljubljana Poljane
📸Marica Rošker, DU Mislinja

Čestitamo našim fotografinjam! 👏
#ActiveAgeing #aktivnostaranje https://t.co/AjWEQimMQy"
362,"🏃‍♀️🏃‍♂️🤸‍♂️🤸‍♀️As Pilates is a gentle yet effective form of exercise, can do it regularly to improve your strength, flexibility and balance.
#OurGoldenYears #PAWellness #PeoplesAssociation #ActiveAgeing
https://t.co/PfUBgWD3Em
#Singapore @siewpeng_wang #SGUnited #SGTogether #SteadyLah https://t.co/mdutg5fHA6"
363,New Chelsea retirement residence to champion active ageing with tailor made wellness programming and 24/7 care @auriensliving #laterliving #activeageing #ageing #wellness #testing #bespoke https://t.co/t2wOeFGPCF
364,"Changing the conversation on #aging!
Join us as @kssmith1962 sits down with @pnphealth, @ASGoldstein (@PGVstudio) and @LillyPad to discuss trends &amp; solutions for #activeageing, #chronicillness, and #longevity.

Register here 👉https://t.co/gWNdV6gZYo
@PlugandPlayTC @ProcterGamble https://t.co/vnzacl7SUi"
365,Lifecurve App #activeageing @DGNHS #dNMAHPs encouraging everyone to stay strong and keep active -learning more about lifecurve- fantastic session today #DGAHPs @emmareidphysio1 @mterracephysio2 @fionapatters1 #mskdigitalgroupD&amp;G
366,"If you missed today's session on Interventions for Elderly: Befriending Activity and Music Therapy, please feel free to like and subscribe our YouTube channel and access the recording:
https://t.co/uzDvMKJUFw

#Nepal #MusicTherapy #BefriendingActivity #Ageing #ActiveAgeing"
367,"Did you know research has found that exposure to UV sunlight is linked to lower systolic blood pressure regardless of how warm the weather is? This is great news for us Brits! Just another reason to enjoy the sunshine. 

#Moveitorloseit #Bloodpressure #HealthyAgeing #ActiveAgeing https://t.co/lp1wOKVmpI"
368,"#EPALE discussions are opportunities to share experiences and best practices in the #AdultEd sector in Europe! 

Insights from the latest #EPALE discussion on #ActiveAgeing are now available 👇🏽 
Happy Reading! 📖

 #AdultEducation @Leargas https://t.co/CEuSbFMnt0"
369,"👍 ""#ActiveAgeing is a process of life spam and connects to #lifelonglearning, which is a right for all""
 
@EAEA2020's  @ChristinCieslak sums up the main points of the latest #EPALE discussion 👇

#AdultLearning #AdultEducation
https://t.co/PvOH9x2Rnz"
370,"Un libro al giorno:
""Active ageing in azienda. Trasformare i lavoratori senior da problema a opportunità"" https://t.co/ztJeZPAaBv

#BibliotecaHR #libri #libridaleggere #estate2021 #ActiveAgeing #risorseumane #HR #management #leadership https://t.co/IMD5Tqw5z2"
371,"We have all 5 slots available on the Friday session but only 1 spot on the Tuesday! Don't miss out on getting supervised Gym sessions with our Strength &amp; Balance coaches in the @BoltonArena Gym!

Call 01204 382411 to get involved! 

#Gym #ActiveAgeing #Bolton #Health #Fitness https://t.co/s7xvq3Bwpc"
372,"‘𝗛𝗘𝗟𝗣 𝗢𝗟𝗗𝗘𝗥 𝗣𝗘𝗢𝗣𝗟𝗘 𝗧𝗢 𝗛𝗘𝗟𝗣 𝗧𝗛𝗘𝗠𝗦𝗘𝗟𝗩𝗘𝗦’

Find out 9 things you can do help yourself and others!

See a recent article featuring @UniStrathclyde below. 

#LifeCurve #healthyageing #agewell #ActiveAgeing #Independence @CloserOnline https://t.co/YFVAumqQ5H"
373,"The first EMMA blog post ""Development of new European masters"" published! Written by EMMA Project Director Raija Kuisma (PhD, Principal Lecturer of Physiotherapy) #activeageing #healthyageing #highereducation #onlinemasters #mastersdegree #education 
https://t.co/90rXx40dcw"
374,One for our teams @WAHT_Physio @AcuteDietitians 😊 #integratedworking #frailty #malnutrition #activeageing https://t.co/fbRvjofeLR
375,"Did you know getting outside can boost your cogitive function? It's true! A quick walk outside or wander around your local park can help to improve your focus and attention span. 

#Moveitorloseit #HealthyAgeing #ActiveAgeing #Ageing #Getoutdoors https://t.co/I1lCXD4U83"
376,"Getting older is not an excuse to give up on things. https://t.co/rvWTAOkpa3 In fact it might be a reason to kick things up a notch, now you're wiser, have more time and disposable income... #activeageing https://t.co/0FqHKO9gxD"
377,New Chelsea retirement residence to champion active ageing with tailor made wellness programming and 24/7 care @auriensliving #laterliving #activeageing #ageing #wellness #testing #bespoke https://t.co/SADbbFfh6N https://t.co/5jS6tgKZdO
378,New Chelsea retirement residence to champion active ageing with tailor made wellness programming and 24/7 care @auriensliving #laterliving #activeageing #ageing #wellness #testing #bespoke https://t.co/JfHCrdAuIN https://t.co/bkWYgCb5lw
379,New Chelsea retirement residence to champion active ageing with tailor made wellness programming and 24/7 care @auriensliving #laterliving #activeageing #ageing #wellness #testing #bespoke https://t.co/7Pa3KFceTe https://t.co/vLKxTNmTWB
380,New Chelsea retirement residence to champion active ageing with tailor made wellness programming and 24/7 care @auriensliving #laterliving #activeageing #ageing #wellness #testing #bespoke https://t.co/KGjzt4GLnN https://t.co/Bu7kL382rz
381,"How old would you be? 🤔

#Moveitorloseit #Ageing #HealthyAgeing #ActiveAgeing #HappyAgeing #Gettingolder #thoughtoftheday #ThoughtForTheDay https://t.co/lzU61enZZZ"
382,New Chelsea retirement residence to champion active ageing with tailor made wellness programming and 24/7 care @auriensliving #laterliving #activeageing #ageing #wellness #testing #bespoke https://t.co/pLGfedYKOB https://t.co/1WPSdLQzIo
383,New Chelsea retirement residence to champion active ageing with tailor made wellness programming and 24/7 care @auriensliving #laterliving #activeageing #ageing #wellness #testing #bespoke https://t.co/6KoCO8CTtk https://t.co/CIhtLA9wDo
